sample_index,source_file,source_name,phase,frame_index,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,split
1565,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,368,128,-573016.9322501897,-4476.694783204607,864.0000000000005,6.7500000000000036,train
1566,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,369,128,-573017.0732844905,-4476.695885035082,864.0000000000005,6.7500000000000036,train
1567,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,370,128,-573017.2856798348,-4476.697544373709,864.0000000000005,6.7500000000000036,train
1568,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,371,128,-573017.6158641533,-4476.700123938697,864.0000000000005,6.7500000000000036,train
1570,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,373,128,-573018.4914196146,-4476.706964215739,864.0000000000005,6.7500000000000036,train
1572,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,375,128,-573019.3753191753,-4476.713869681057,864.0000000000005,6.7500000000000036,train
1574,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,377,128,-573020.0593383163,-4476.719213580596,864.0000000000005,6.7500000000000036,train
1575,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,378,128,-573020.2722143497,-4476.720876674607,864.0000000000005,6.7500000000000036,train
1576,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,379,128,-573020.3632675931,-4476.721588028071,864.0000000000005,6.7500000000000036,train
1578,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,381,128,-573020.0620628564,-4476.719234866066,864.0000000000005,6.7500000000000036,train
1579,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,382,128,-573019.6950287429,-4476.716367412054,864.0000000000005,6.7500000000000036,train
1580,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,383,128,-573019.251502607,-4476.712902364117,864.0000000000005,6.7500000000000036,train
1582,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,385,128,-573018.2187673771,-4476.7048341201335,864.0000000000005,6.7500000000000036,train
1584,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,387,128,-573017.1242236609,-4476.696282997351,864.0000000000005,6.7500000000000036,train
1585,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,388,128,-573016.651875633,-4476.692592778383,864.0000000000005,6.7500000000000036,train
1589,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,392,128,-573015.7651244551,-4476.685665034805,864.0000000000005,6.7500000000000036,train
1591,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,394,128,-573015.714950741,-4476.685273052664,864.0000000000005,6.7500000000000036,train
1592,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,395,128,-573015.7025370428,-4476.685176070647,864.0000000000005,6.7500000000000036,train
1593,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,396,128,-573015.6075453595,-4476.684433948121,864.0000000000005,6.7500000000000036,train
1594,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,397,128,-573015.4592046656,-4476.68327503645,864.0000000000005,6.7500000000000036,train
1595,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,398,128,-573015.2513451873,-4476.681651134276,864.0000000000005,6.7500000000000036,train
1596,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,0,128,-573174.0856067608,-4477.922543802819,907.9239574165352,7.093155917316682,train
1597,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,1,128,-573172.4398026775,-4477.909685958418,907.9239574165352,7.093155917316682,train
1598,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,2,128,-573169.8216354979,-4477.889231527327,907.9239574165352,7.093155917316682,train
1600,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,4,128,-573161.7118364632,-4477.825873722369,907.9239574165352,7.093155917316682,train
1605,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,9,128,-573132.310588985,-4477.596176476445,907.9239574165352,7.093155917316682,train
1607,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,11,128,-573120.4825638508,-4477.5037700300845,907.9239574165352,7.093155917316682,train
1608,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,12,128,-573115.1680371655,-4477.462250290356,907.9239574165352,7.093155917316682,train
1609,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,13,128,-573110.4985904002,-4477.425770237502,907.9239574165352,7.093155917316682,train
1611,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,15,128,-573103.4522753255,-4477.370720900981,907.9239574165352,7.093155917316682,train
1613,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,17,128,-573099.9387067405,-4477.34327114641,907.9239574165352,7.093155917316682,train
1614,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,18,128,-573099.5525698258,-4477.340254451764,907.9239574165352,7.093155917316682,train
1616,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,20,128,-573100.9560029102,-4477.351218772736,907.9239574165352,7.093155917316682,train
1617,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,21,128,-573102.4034023833,-4477.36252658112,907.9239574165352,7.093155917316682,train
1618,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,22,128,-573104.0923699833,-4477.375721640495,907.9239574165352,7.093155917316682,train
1619,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,23,128,-573105.8066209067,-4477.3891142258335,907.9239574165352,7.093155917316682,train
1620,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,24,128,-573107.3815496697,-4477.401418356794,907.9239574165352,7.093155917316682,train
1622,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,26,128,-573109.4981096426,-4477.417953981583,907.9239574165352,7.093155917316682,train
1623,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,27,128,-573109.8369150724,-4477.420600899003,907.9239574165352,7.093155917316682,train
1624,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,28,128,-573109.6353935341,-4477.419026511985,907.9239574165352,7.093155917316682,train
1625,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,29,128,-573108.9225718213,-4477.413457592354,907.9239574165352,7.093155917316682,train
1628,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,32,128,-573103.9343306072,-4477.374486957869,907.9239574165352,7.093155917316682,train
1629,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,33,128,-573101.5664640964,-4477.355988000753,907.9239574165352,7.093155917316682,train
1630,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,34,128,-573099.0080377462,-4477.336000294892,907.9239574165352,7.093155917316682,train
1631,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,35,128,-573096.3164410496,-4477.3149721957,907.9239574165352,7.093155917316682,train
1632,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,36,128,-573093.6831050187,-4477.2943992579585,907.9239574165352,7.093155917316682,train
1634,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,38,128,-573088.7811341027,-4477.256102610178,907.9239574165352,7.093155917316682,train
1635,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,39,128,-573086.778823447,-4477.240459558179,907.9239574165352,7.093155917316682,train
1638,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,42,128,-573082.9345784255,-4477.210426393949,907.9239574165352,7.093155917316682,train
1639,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,43,128,-573082.5200775865,-4477.207188106145,907.9239574165352,7.093155917316682,train
1640,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,44,128,-573082.489688727,-4477.206950693179,907.9239574165352,7.093155917316682,train
1641,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,45,128,-573082.8622421259,-4477.209861266609,907.9239574165352,7.093155917316682,train
1642,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,46,128,-573083.5844415626,-4477.215503449708,907.9239574165352,7.093155917316682,train
1643,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,47,128,-573084.6368898089,-4477.223725701632,907.9239574165352,7.093155917316682,train
1644,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,48,128,-573085.9416278765,-4477.233918967785,907.9239574165352,7.093155917316682,train
1645,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,49,128,-573087.4233248527,-4477.245494725412,907.9239574165352,7.093155917316682,train
1646,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,50,128,-573089.0092100082,-4477.257884453189,907.9239574165352,7.093155917316682,train
1647,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,51,128,-573090.6510624539,-4477.270711425421,907.9239574165352,7.093155917316682,train
1648,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,52,128,-573092.2718142385,-4477.283373548738,907.9239574165352,7.093155917316682,train
1650,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,54,128,-573095.2766799759,-4477.306849062312,907.9239574165352,7.093155917316682,train
1653,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,57,128,-573098.33310231,-4477.330727361797,907.9239574165352,7.093155917316682,train
1654,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,58,128,-573098.8428046319,-4477.334709411187,907.9239574165352,7.093155917316682,train
1655,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,59,128,-573099.0978384493,-4477.336701862885,907.9239574165352,7.093155917316682,train
1656,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,60,128,-573099.0810712014,-4477.336570868761,907.9239574165352,7.093155917316682,train
1658,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,62,128,-573098.4976332344,-4477.3320127596435,907.9239574165352,7.093155917316682,train
1659,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,63,128,-573097.9935389069,-4477.32807452271,907.9239574165352,7.093155917316682,train
1660,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,64,128,-573097.3629950375,-4477.32314839873,907.9239574165352,7.093155917316682,train
1661,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,65,128,-573096.7355653751,-4477.318246604493,907.9239574165352,7.093155917316682,train
1662,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,66,128,-573096.1264096549,-4477.313487575429,907.9239574165352,7.093155917316682,train
1664,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,68,128,-573095.2483210857,-4477.306627508482,907.9239574165352,7.093155917316682,train
1667,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,71,128,-573094.961498383,-4477.304386706117,907.9239574165352,7.093155917316682,train
1668,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,72,128,-573095.0490088398,-4477.305070381561,907.9239574165352,7.093155917316682,train
1669,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,73,128,-573095.1969160564,-4477.306225906691,907.9239574165352,7.093155917316682,train
1671,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,75,128,-573095.5270930278,-4477.30880541428,907.9239574165352,7.093155917316682,train
1672,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,76,128,-573095.6272399081,-4477.309587811782,907.9239574165352,7.093155917316682,train
1673,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,77,128,-573095.6656128605,-4477.309887600472,907.9239574165352,7.093155917316682,train
1674,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,78,128,-573095.5812212366,-4477.309228290911,907.9239574165352,7.093155917316682,train
1675,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,79,128,-573095.3955719636,-4477.307777905966,907.9239574165352,7.093155917316682,train
1676,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,80,128,-573095.0775059637,-4477.305293015342,907.9239574165352,7.093155917316682,train
1679,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,83,128,-573093.8008582101,-4477.295319204766,907.9239574165352,7.093155917316682,train
1680,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,84,128,-573093.3078167395,-4477.291467318278,907.9239574165352,7.093155917316682,train
1681,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,85,128,-573092.8457744799,-4477.287857613124,907.9239574165352,7.093155917316682,train
1682,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,86,128,-573092.396201974,-4477.284345327922,907.9239574165352,7.093155917316682,train
1684,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,88,128,-573091.5237284742,-4477.277529128704,907.9239574165352,7.093155917316682,train
1685,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,89,128,-573091.1200019836,-4477.274375015497,907.9239574165352,7.093155917316682,train
1686,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,90,128,-573090.6934949369,-4477.271042929195,907.9239574165352,7.093155917316682,train
1687,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,91,128,-573090.2687015273,-4477.267724230682,907.9239574165352,7.093155917316682,train
1688,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,92,128,-573089.8133693233,-4477.264166947838,907.9239574165352,7.093155917316682,train
1689,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,93,128,-573089.3792396871,-4477.260775310056,907.9239574165352,7.093155917316682,train
1690,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,94,128,-573088.9347989764,-4477.257303117003,907.9239574165352,7.093155917316682,train
1693,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,97,128,-573088.0173623349,-4477.250135643241,907.9239574165352,7.093155917316682,train
1694,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,98,128,-573087.8591535678,-4477.2488996372485,907.9239574165352,7.093155917316682,train
1698,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,102,128,-573087.6695287115,-4477.247418193058,907.9239574165352,7.093155917316682,train
1699,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,103,128,-573087.6315314122,-4477.247121339158,907.9239574165352,7.093155917316682,train
1700,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,104,128,-573087.5630430747,-4477.246586274021,907.9239574165352,7.093155917316682,train
1701,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,105,128,-573087.5155002935,-4477.246214846043,907.9239574165352,7.093155917316682,train
1704,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,108,128,-573087.7583783766,-4477.248112331067,907.9239574165352,7.093155917316682,train
1705,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,109,128,-573088.1345703461,-4477.251051330829,907.9239574165352,7.093155917316682,train
1706,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,110,128,-573088.7062134017,-4477.255517292201,907.9239574165352,7.093155917316682,train
1707,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,111,128,-573089.5013284684,-4477.26172912866,907.9239574165352,7.093155917316682,train
1708,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,112,128,-573090.4849521806,-4477.269413688911,907.9239574165352,7.093155917316682,train
1709,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,113,128,-573091.6655093194,-4477.278636791558,907.9239574165352,7.093155917316682,train
1710,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,114,128,-573092.9667067775,-4477.288802396699,907.9239574165352,7.093155917316682,train
1711,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,115,128,-573094.3502441208,-4477.299611282194,907.9239574165352,7.093155917316682,train
1712,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,116,128,-573095.7001575789,-4477.310157481085,907.9239574165352,7.093155917316682,train
1713,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,117,128,-573096.9931908048,-4477.320259303163,907.9239574165352,7.093155917316682,train
1715,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,119,128,-573099.1809046065,-4477.337350817238,907.9239574165352,7.093155917316682,train
1716,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,120,128,-573100.0497527333,-4477.344138693229,907.9239574165352,7.093155917316682,train
1718,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,122,128,-573101.2655243988,-4477.353636909365,907.9239574165352,7.093155917316682,train
1719,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,123,128,-573101.6662104252,-4477.356767268947,907.9239574165352,7.093155917316682,train
1720,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,124,128,-573101.9687234852,-4477.3591306522285,907.9239574165352,7.093155917316682,train
1721,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,125,128,-573102.2395298383,-4477.361246326862,907.9239574165352,7.093155917316682,train
1722,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,126,128,-573102.4559539643,-4477.362937140346,907.9239574165352,7.093155917316682,train
1723,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,127,128,-573102.6645865181,-4477.3645670821725,907.9239574165352,7.093155917316682,train
1724,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,128,128,-573102.8259987456,-4477.3658281152,907.9239574165352,7.093155917316682,train
1725,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,129,128,-573102.9772558198,-4477.367009811092,907.9239574165352,7.093155917316682,train
1726,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,130,128,-573103.0618647266,-4477.3676708181765,907.9239574165352,7.093155917316682,train
1727,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,131,128,-573103.1094235627,-4477.368042371583,907.9239574165352,7.093155917316682,train
1728,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,132,128,-573103.0964106696,-4477.367940708356,907.9239574165352,7.093155917316682,train
1729,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,133,128,-573103.0351894049,-4477.367462417225,907.9239574165352,7.093155917316682,train
1730,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,134,128,-573102.8640169975,-4477.366125132793,907.9239574165352,7.093155917316682,train
1731,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,135,128,-573102.5953070096,-4477.364025836013,907.9239574165352,7.093155917316682,train
1734,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,138,128,-573101.160226131,-4477.352814266648,907.9239574165352,7.093155917316682,train
1736,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,140,128,-573099.9725540312,-4477.343535578369,907.9239574165352,7.093155917316682,train
1737,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,141,128,-573099.356787713,-4477.338724904008,907.9239574165352,7.093155917316682,train
1738,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,142,128,-573098.7348879484,-4477.333866312097,907.9239574165352,7.093155917316682,train
1739,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,143,128,-573098.1920965811,-4477.32962575454,907.9239574165352,7.093155917316682,train
1740,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,144,128,-573097.6928604385,-4477.325725472176,907.9239574165352,7.093155917316682,train
1741,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,145,128,-573097.2871511902,-4477.322555868674,907.9239574165352,7.093155917316682,train
1742,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,146,128,-573096.9533872139,-4477.319948337608,907.9239574165352,7.093155917316682,train
1743,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,147,128,-573096.7573178849,-4477.318416545976,907.9239574165352,7.093155917316682,train
1744,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,148,128,-573096.6725194509,-4477.31775405821,907.9239574165352,7.093155917316682,train
1745,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,149,128,-573096.7136195282,-4477.318075152564,907.9239574165352,7.093155917316682,train
1747,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,151,128,-573096.9914590722,-4477.320245774002,907.9239574165352,7.093155917316682,train
1750,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,154,128,-573097.8266350136,-4477.3267705860435,907.9239574165352,7.093155917316682,train
1751,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,155,128,-573098.0873509765,-4477.328807429504,907.9239574165352,7.093155917316682,train
1753,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.05_5000K.npz,3.05_5000K.npz,fcc,157,128,-573098.3048834223,-4477.330506901737,907.9239574165352,7.093155917316682,train
