sample_index,source_file,source_name,phase,frame_index,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,split
1333,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,136,128,-573018.6067567068,-4476.707865286772,864.0000000000005,6.7500000000000036,train
1334,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,137,128,-573017.8510695779,-4476.701961481077,864.0000000000005,6.7500000000000036,test
1335,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,138,128,-573017.1794946119,-4476.696714801656,864.0000000000005,6.7500000000000036,train
1336,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,139,128,-573016.6074471949,-4476.69224568121,864.0000000000005,6.7500000000000036,test
1337,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,140,128,-573016.0484887268,-4476.687878818178,864.0000000000005,6.7500000000000036,train
1338,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,141,128,-573015.5200863323,-4476.683750674471,864.0000000000005,6.7500000000000036,test
1339,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,142,128,-573015.0233215276,-4476.679869699435,864.0000000000005,6.7500000000000036,train
1340,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,143,128,-573014.6574591364,-4476.6770113995035,864.0000000000005,6.7500000000000036,train
1341,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,144,128,-573014.3860105948,-4476.674890707772,864.0000000000005,6.7500000000000036,test
1342,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,145,128,-573014.2146424014,-4476.673551893761,864.0000000000005,6.7500000000000036,train
1343,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,146,128,-573014.1457022189,-4476.673013298585,864.0000000000005,6.7500000000000036,train
1344,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,147,128,-573014.1919358603,-4476.673374498909,864.0000000000005,6.7500000000000036,train
1345,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,148,128,-573014.2997466915,-4476.674216771027,864.0000000000005,6.7500000000000036,train
1346,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,149,128,-573014.4594301796,-4476.675464298278,864.0000000000005,6.7500000000000036,train
1347,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,150,128,-573014.5704356274,-4476.676331528339,864.0000000000005,6.7500000000000036,train
1348,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,151,128,-573014.6176813963,-4476.676700635909,864.0000000000005,6.7500000000000036,train
1349,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,152,128,-573014.5429447803,-4476.676116756096,864.0000000000005,6.7500000000000036,train
1350,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,153,128,-573014.3741260219,-4476.674797859546,864.0000000000005,6.7500000000000036,train
1351,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,154,128,-573014.1185142345,-4476.672800892457,864.0000000000005,6.7500000000000036,train
1352,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,155,128,-573013.7931554472,-4476.6702590269315,864.0000000000005,6.7500000000000036,train
1353,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,156,128,-573013.3574389791,-4476.666854992024,864.0000000000005,6.7500000000000036,train
1354,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,157,128,-573012.8977247896,-4476.6632634749185,864.0000000000005,6.7500000000000036,test
1355,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,158,128,-573012.4139545104,-4476.659484019612,864.0000000000005,6.7500000000000036,test
1356,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,159,128,-573011.9388412614,-4476.655772197355,864.0000000000005,6.7500000000000036,train
1357,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,160,128,-573011.3851438427,-4476.651446436271,864.0000000000005,6.7500000000000036,test
1358,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,161,128,-573010.8126245802,-4476.646973629533,864.0000000000005,6.7500000000000036,train
1359,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,162,128,-573010.2452607871,-4476.642541099899,864.0000000000005,6.7500000000000036,test
1360,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,163,128,-573009.7643950513,-4476.638784336338,864.0000000000005,6.7500000000000036,train
1361,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,164,128,-573009.3729055208,-4476.635725824382,864.0000000000005,6.7500000000000036,train
1362,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,165,128,-573009.1791302478,-4476.634211955061,864.0000000000005,6.7500000000000036,train
1363,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,166,128,-573009.2043705771,-4476.634409145134,864.0000000000005,6.7500000000000036,train
1364,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,167,128,-573009.4697698917,-4476.636482577279,864.0000000000005,6.7500000000000036,test
1365,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,168,128,-573009.909023704,-4476.639914247688,864.0000000000005,6.7500000000000036,train
1366,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,169,128,-573010.4981955182,-4476.644517152486,864.0000000000005,6.7500000000000036,test
1367,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,170,128,-573011.1368950483,-4476.649506992565,864.0000000000005,6.7500000000000036,train
1368,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,171,128,-573011.8106968582,-4476.654771069205,864.0000000000005,6.7500000000000036,test
1369,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,172,128,-573012.4370028264,-4476.659664084581,864.0000000000005,6.7500000000000036,train
1370,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,173,128,-573012.970354564,-4476.663830895031,864.0000000000005,6.7500000000000036,test
1371,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,174,128,-573013.3839511685,-4476.667062118504,864.0000000000005,6.7500000000000036,train
1372,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,175,128,-573013.7304541552,-4476.669769173088,864.0000000000005,6.7500000000000036,train
1373,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,176,128,-573013.984972725,-4476.671757599414,864.0000000000005,6.7500000000000036,test
1374,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,177,128,-573014.2081707173,-4476.673501333729,864.0000000000005,6.7500000000000036,test
1375,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,178,128,-573014.3864001257,-4476.674893750982,864.0000000000005,6.7500000000000036,train
1376,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,179,128,-573014.5496971498,-4476.676169508983,864.0000000000005,6.7500000000000036,test
1377,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,180,128,-573014.6726341102,-4476.677129953986,864.0000000000005,6.7500000000000036,test
1378,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,181,128,-573014.7795115907,-4476.6779649343025,864.0000000000005,6.7500000000000036,train
1379,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,182,128,-573014.8158319882,-4476.678248687408,864.0000000000005,6.7500000000000036,train
1380,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,183,128,-573014.8529902243,-4476.678538986127,864.0000000000005,6.7500000000000036,train
1381,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,184,128,-573014.899623601,-4476.678903309383,864.0000000000005,6.7500000000000036,train
1382,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,185,128,-573015.0061073329,-4476.679735213538,864.0000000000005,6.7500000000000036,train
1383,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,186,128,-573015.0798474678,-4476.680311308342,864.0000000000005,6.7500000000000036,train
1384,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,187,128,-573015.1379489471,-4476.68076522615,864.0000000000005,6.7500000000000036,train
1385,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,188,128,-573015.129514914,-4476.680699335266,864.0000000000005,6.7500000000000036,test
1386,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,189,128,-573015.1039300887,-4476.680499453818,864.0000000000005,6.7500000000000036,test
1387,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,190,128,-573014.9682327571,-4476.679439318415,864.0000000000005,6.7500000000000036,test
1388,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,191,128,-573014.7634820435,-4476.677839703465,864.0000000000005,6.7500000000000036,train
1389,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,192,128,-573014.485309296,-4476.675666478875,864.0000000000005,6.7500000000000036,train
1390,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,193,128,-573014.1647297805,-4476.67316195141,864.0000000000005,6.7500000000000036,test
1391,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,194,128,-573013.7640270191,-4476.670031461087,864.0000000000005,6.7500000000000036,train
1392,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,195,128,-573013.3079843258,-4476.666468627545,864.0000000000005,6.7500000000000036,train
1393,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,196,128,-573012.8444891142,-4476.662847571205,864.0000000000005,6.7500000000000036,train
1394,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,197,128,-573012.4559445361,-4476.659812066689,864.0000000000005,6.7500000000000036,train
1395,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,198,128,-573012.1375828845,-4476.657324866285,864.0000000000005,6.7500000000000036,train
1396,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,199,128,-573011.9111189817,-4476.655555617044,864.0000000000005,6.7500000000000036,test
1397,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,200,128,-573011.7138629642,-4476.654014554408,864.0000000000005,6.7500000000000036,train
1398,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,201,128,-573011.5830032727,-4476.652992213068,864.0000000000005,6.7500000000000036,train
1399,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,202,128,-573011.4414466494,-4476.651886301948,864.0000000000005,6.7500000000000036,train
1400,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,203,128,-573011.2714099091,-4476.650557889915,864.0000000000005,6.7500000000000036,train
1401,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,204,128,-573011.0712781923,-4476.648994360878,864.0000000000005,6.7500000000000036,train
1402,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,205,128,-573010.905019481,-4476.647695464695,864.0000000000005,6.7500000000000036,train
1403,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,206,128,-573010.7725196233,-4476.646660309557,864.0000000000005,6.7500000000000036,train
1404,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,207,128,-573010.7093516559,-4476.646166809812,864.0000000000005,6.7500000000000036,train
1405,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,208,128,-573010.6760162115,-4476.645906376652,864.0000000000005,6.7500000000000036,train
1406,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,209,128,-573010.7204650581,-4476.6462536332665,864.0000000000005,6.7500000000000036,train
1407,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,210,128,-573010.8381099481,-4476.6471727339695,864.0000000000005,6.7500000000000036,train
1408,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,211,128,-573011.0527088704,-4476.64884928805,864.0000000000005,6.7500000000000036,train
1409,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,212,128,-573011.3543476287,-4476.651205840849,864.0000000000005,6.7500000000000036,train
1410,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,213,128,-573011.7920268541,-4476.654625209798,864.0000000000005,6.7500000000000036,test
1411,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,214,128,-573012.3125510082,-4476.6586918047515,864.0000000000005,6.7500000000000036,train
1412,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,215,128,-573012.9551755086,-4476.663712308661,864.0000000000005,6.7500000000000036,test
1413,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,216,128,-573013.6848922267,-4476.669413220521,864.0000000000005,6.7500000000000036,train
1414,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,217,128,-573014.5076322927,-4476.675840877287,864.0000000000005,6.7500000000000036,test
1415,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,218,128,-573015.3817127608,-4476.682669630944,864.0000000000005,6.7500000000000036,train
1416,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,219,128,-573016.3097705506,-4476.689920082426,864.0000000000005,6.7500000000000036,train
1417,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,220,128,-573017.2390929896,-4476.697180413981,864.0000000000005,6.7500000000000036,train
1418,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,221,128,-573018.1862677304,-4476.704580216644,864.0000000000005,6.7500000000000036,test
1419,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,222,128,-573019.1063883671,-4476.711768659118,864.0000000000005,6.7500000000000036,train
1420,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,223,128,-573019.9952793124,-4476.718713119628,864.0000000000005,6.7500000000000036,train
1421,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,224,128,-573020.7602875655,-4476.724689746606,864.0000000000005,6.7500000000000036,train
1422,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,225,128,-573021.37929544,-4476.729525745625,864.0000000000005,6.7500000000000036,train
1423,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,226,128,-573021.7347232171,-4476.7323025251335,864.0000000000005,6.7500000000000036,test
1424,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,227,128,-573021.8170571158,-4476.7329457587175,864.0000000000005,6.7500000000000036,train
1425,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,228,128,-573021.5387891288,-4476.7307717900685,864.0000000000005,6.7500000000000036,train
1426,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,229,128,-573020.9618795813,-4476.726264684229,864.0000000000005,6.7500000000000036,test
1427,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,230,128,-573020.0513482372,-4476.719151158103,864.0000000000005,6.7500000000000036,test
1428,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,231,128,-573018.9149212998,-4476.710272822655,864.0000000000005,6.7500000000000036,train
1429,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,232,128,-573017.5717859258,-4476.699779577545,864.0000000000005,6.7500000000000036,train
1430,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,233,128,-573016.1324338118,-4476.688534639155,864.0000000000005,6.7500000000000036,test
1431,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,234,128,-573014.613141993,-4476.67666517182,864.0000000000005,6.7500000000000036,test
1432,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,235,128,-573013.1682835191,-4476.665377214993,864.0000000000005,6.7500000000000036,test
1433,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,236,128,-573011.8882343421,-4476.655376830798,864.0000000000005,6.7500000000000036,train
1434,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,237,128,-573010.8462530915,-4476.647236352277,864.0000000000005,6.7500000000000036,train
1435,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,238,128,-573010.0852707628,-4476.641291177834,864.0000000000005,6.7500000000000036,train
1436,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,239,128,-573009.6498507627,-4476.637889459083,864.0000000000005,6.7500000000000036,test
1437,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,240,128,-573009.5002186163,-4476.63672045794,864.0000000000005,6.7500000000000036,train
1438,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,241,128,-573009.6421923902,-4476.637829628048,864.0000000000005,6.7500000000000036,train
1439,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,242,128,-573009.9938809146,-4476.640577194646,864.0000000000005,6.7500000000000036,train
1440,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,243,128,-573010.5461666067,-4476.644891926615,864.0000000000005,6.7500000000000036,train
1441,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,244,128,-573011.1838880235,-4476.6498741251835,864.0000000000005,6.7500000000000036,train
1442,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,245,128,-573011.8595272822,-4476.655152556892,864.0000000000005,6.7500000000000036,train
1443,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,246,128,-573012.4846269697,-4476.660036148201,864.0000000000005,6.7500000000000036,train
1444,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,247,128,-573013.0191790015,-4476.664212335949,864.0000000000005,6.7500000000000036,test
1445,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,248,128,-573013.4030215881,-4476.667211106157,864.0000000000005,6.7500000000000036,train
1446,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,249,128,-573013.6667921653,-4476.669271813791,864.0000000000005,6.7500000000000036,test
1447,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,250,128,-573013.7935359986,-4476.670261999989,864.0000000000005,6.7500000000000036,train
1448,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,251,128,-573013.8653654859,-4476.6708231678585,864.0000000000005,6.7500000000000036,test
1449,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,252,128,-573013.8922010827,-4476.671032820958,864.0000000000005,6.7500000000000036,train
1450,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,253,128,-573013.8970324644,-4476.671070566128,864.0000000000005,6.7500000000000036,test
1451,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,254,128,-573013.8747633463,-4476.670896588643,864.0000000000005,6.7500000000000036,train
1452,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,255,128,-573013.8736294478,-4476.670887730061,864.0000000000005,6.7500000000000036,train
1453,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,256,128,-573013.8595886447,-4476.670778036287,864.0000000000005,6.7500000000000036,train
1454,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,257,128,-573013.858188619,-4476.670767098586,864.0000000000005,6.7500000000000036,test
1455,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,258,128,-573013.8537263598,-4476.670732237186,864.0000000000005,6.7500000000000036,train
1456,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,259,128,-573013.887713381,-4476.670997760789,864.0000000000005,6.7500000000000036,train
1457,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,260,128,-573013.9530726811,-4476.671508380321,864.0000000000005,6.7500000000000036,test
1458,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,261,128,-573014.1159639836,-4476.672780968622,864.0000000000005,6.7500000000000036,test
1459,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,262,128,-573014.3843924697,-4476.674878066169,864.0000000000005,6.7500000000000036,train
1460,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,263,128,-573014.8632977612,-4476.678619513759,864.0000000000005,6.7500000000000036,test
1461,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,264,128,-573015.5444518155,-4476.683941029809,864.0000000000005,6.7500000000000036,train
1462,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,265,128,-573016.4240616373,-4476.690812981541,864.0000000000005,6.7500000000000036,test
1463,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,266,128,-573017.4408801111,-4476.698756875868,864.0000000000005,6.7500000000000036,train
1464,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,267,128,-573018.5905396733,-4476.707738591198,864.0000000000005,6.7500000000000036,train
1465,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,268,128,-573019.7870779228,-4476.717086546272,864.0000000000005,6.7500000000000036,test
1466,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,269,128,-573021.0222918516,-4476.7267366550905,864.0000000000005,6.7500000000000036,train
1467,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,270,128,-573022.2297564251,-4476.736169972071,864.0000000000005,6.7500000000000036,train
1468,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.00_5000K.npz,3.00_5000K.npz,fcc,271,128,-573023.4268742772,-4476.7455224552905,864.0000000000005,6.7500000000000036,train
